"date","Air Temp ˚F","Precipitation (inches)","Relative Humidity (%)","Leaf Wetness (minutes)","Solar Radiation (langleys)","Wind Speed (mph)","Wind Direction (degrees)"
"02/06/2024 09:00","27.2","0","80","0","14","2.1","109"
"02/06/2024 10:00","32.4","0","70","0","27","4.4","24"
"02/06/2024 11:00","33.9","0","66","0","38","5.4","29"
"02/06/2024 12:00","34.5","0","64","0","45","6.8","14"
"02/06/2024 13:00","34.3","0","64","0","47","6.3","27"
"02/06/2024 14:00","34.5","0","67","0","31","6.9","14"
"02/06/2024 15:00","33.8","0","70","0","11","7.9","26"
"02/06/2024 16:00","33.8","0","71","0","6","6.7","26"
"02/06/2024 17:00","33.4","0","70","0","5","4.3","22"
"02/06/2024 18:00","30.9","0","72","0","1","3","40"
"02/06/2024 19:00","31.6","0","74","0","0","5.6","64"
"02/06/2024 20:00","30.4","0","77","0","0","3.7","60"
"02/06/2024 21:00","31.5","0","76","0","0","5.6","69"
"02/06/2024 22:00","30.5","0","83","0","0","1.9","94"
"02/06/2024 23:00","28.6","0","86","0","0","4.3","145"
"02/07/2024 00:00","31.9","0","77","0","0","5.5","161"
"02/07/2024 01:00","28.9","0","81","0","0","4","174"
"02/07/2024 02:00","28.6","0","82","0","0","4.7","177"
"02/07/2024 03:00","28.1","0","84","0","0","4.5","178"
"02/07/2024 04:00","29.5","0","80","0","0","6.2","166"
"02/07/2024 05:00","29.5","0","79","0","0","5.7","161"
"02/07/2024 06:00","30.8","0","75","0","0","6","162"
"02/07/2024 07:00","31.2","0","73","0","0","7.4","168"
"02/07/2024 08:00","31.4","0","72","0","1","6.7","169"
"02/07/2024 09:00","34.2","0","67","0","12","7.2","170"
"02/07/2024 10:00","36","0","64","0","15","5.9","176"
"02/07/2024 11:00","39.5","0","60","0","24","4.3","184"
"02/07/2024 12:00","41.2","0","57","0","21","3.4","211"
"02/07/2024 13:00","44.6","0","45","0","37","5.2","247"
"02/07/2024 14:00","44.4","0","48","0","32","5.1","322"
"02/07/2024 15:00","42.7","0","46","0","14","2.9","26"
"02/07/2024 16:00","43.6","0","47","0","8","3.7","22"
"02/07/2024 17:00","41.3","0","46","0","7","4","20"
"02/07/2024 18:00","38.1","0","51","0","1","1","67"
"02/07/2024 19:00","35.4","0","60","0","0","3.2","112"
"02/07/2024 20:00","34.2","0","66","0","0","2.4","156"
"02/07/2024 21:00","34.3","0","69","0","0","3.1","157"
"02/07/2024 22:00","36.5","0","61","0","0","4.6","157"
"02/07/2024 23:00","32.4","0","73","0","0","1.4","209"
"02/08/2024 00:00","36.1","0","62","0","0","4.5","180"
"02/08/2024 01:00","40.3","0","52","0","0","8.5","162"
"02/08/2024 02:00","41.6","0","50","0","0","6.9","172"
"02/08/2024 03:00","39.8","0","52","0","0","7.9","167"
"02/08/2024 04:00","40.7","0","51","0","0","9.3","171"
"02/08/2024 05:00","40.8","0","52","0","0","7.4","169"
"02/08/2024 06:00","40.9","0","50","0","0","9","169"
"02/08/2024 07:00","40.5","0","52","0","0","9.3","168"
"02/08/2024 08:00","40.3","0","52","0","1","9.7","171"
"02/08/2024 09:00","41.8","0","50","0","7","7.6","172"
"02/08/2024 10:00","44.8","0","46","0","13","9.7","180"
"02/08/2024 11:00","46.5","0","45","0","15","11.2","174"
"02/08/2024 12:00","48.1","0","43","0","16","11.2","177"
"02/08/2024 13:00","50.9","0","40","0","26","10.1","180"
"02/08/2024 14:00","52.4","0","37","0","20","10.1","178"
"02/08/2024 15:00","53","0","34","0","12","9.1","175"
"02/08/2024 16:00","55.2","0","33","0","11","9.5","176"
"02/08/2024 17:00","54.7","0","32","0","6","9.1","174"
"02/08/2024 18:00","53.6","0","34","0","1","10.6","171"
"02/08/2024 19:00","52.3","0","35","0","0","10.8","175"
"02/08/2024 20:00","51.6","0","37","0","0","9.4","184"
"02/08/2024 21:00","51.4","0","38","0","0","8.8","187"
"02/08/2024 22:00","52.1","0","37","0","0","10","185"
"02/08/2024 23:00","51.6","0","38","0","0","11.2","180"
"02/09/2024 00:00","50.6","0","40","0","0","11.4","179"
"02/09/2024 01:00","50.5","0","40","0","0","10","181"
"02/09/2024 02:00","45.2","0.05","67","33","0","9.3","186"
"02/09/2024 03:00","44.9","0.03","77","9","0","11.4","181"
"02/09/2024 04:00","46.3","0","74","0","0","9.1","182"
"02/09/2024 05:00","47.6","0","70","0","0","10","179"
"02/09/2024 06:00","48.1","0","68","0","0","9.2","180"
"02/09/2024 07:00","48.5","0","66","0","0","7.6","190"
"02/09/2024 08:00","49.2","0","66","0","0","4.8","207"
"02/09/2024 09:00","49.9","0","68","0","4","5.6","206"
"02/09/2024 10:00","51.6","0","71","0","9","5.5","213"
"02/09/2024 11:00","54.9","0","67","0","29","5.4","216"
"02/09/2024 12:00","55.6","0","65","0","30","4.3","222"
"02/09/2024 13:00","56.7","0","66","0","13","3.7","232"
"02/09/2024 14:00","58.2","0","63","0","23","5.2","222"
"02/09/2024 15:00","58.7","0","62","0","14","5.7","216"
"02/09/2024 16:00","58.3","0","61","0","9","4.5","222"
"02/09/2024 17:00","59.1","0","58","0","9","4.2","230"
"02/09/2024 18:00","56","0","64","0","1","4.2","196"
"02/09/2024 19:00","54.4","0","68","0","0","5.8","196"
"02/09/2024 20:00","54.3","0","67","0","0","6.5","195"
"02/09/2024 21:00","54.4","0","69","0","0","6.5","207"
"02/09/2024 22:00","53.3","0","73","0","0","6.5","208"
"02/09/2024 23:00","52.3","0","76","0","0","6.4","214"
"02/10/2024 00:00","51.3","0","78","0","0","6.2","208"
"02/10/2024 01:00","50","0","81","0","0","5.6","206"
"02/10/2024 02:00","50.3","0","82","0","0","5.4","215"
"02/10/2024 03:00","51","0","81","0","0","5","217"
"02/10/2024 04:00","51.6","0","83","0","0","4.7","220"
"02/10/2024 05:00","51.4","0","84","0","0","4.2","231"
"02/10/2024 06:00","51.8","0","85","0","0","3.8","227"
"02/10/2024 07:00","51.8","0","86","0","0","3.8","226"
"02/10/2024 08:00","52.1","0","87","0","0","3.4","234"
"02/10/2024 09:00","52.5","0","86","0","4","3.5","241"
"02/10/2024 10:00","49.2","0","88","15","5","6.6","287"
"02/10/2024 11:00","46.1","0","96","60","2","2.9","248"
"02/10/2024 12:00","47.1","0","95","60","9","3.7","257"
"02/10/2024 13:00","46.1","0","89","37","13","5.6","292"
"02/10/2024 14:00","42","0","83","0","14","7.4","279"
"02/10/2024 15:00","44.1","0","75","0","18","6.8","267"
"02/10/2024 16:00","41.7","0","77","0","11","8.7","266"
"02/10/2024 17:00","40.5","0","80","0","8","7.8","273"
"02/10/2024 18:00","38.5","0","82","0","1","5","265"
"02/10/2024 19:00","38","0","82","0","0","2.9","264"
"02/10/2024 20:00","38.4","0","83","0","0","4.8","279"
"02/10/2024 21:00","37.3","0","86","0","0","3.7","285"
"02/10/2024 22:00","36.5","0","89","0","0","2.5","270"
"02/10/2024 23:00","36","0","90","0","0","0.9","292"
"02/11/2024 00:00","35.9","0","90","0","0","1","273"
"02/11/2024 01:00","36.2","0","87","0","0","2.8","269"
"02/11/2024 02:00","35.1","0","89","0","0","1.9","290"
"02/11/2024 03:00","34.4","0","90","0","0","3","316"
"02/11/2024 04:00","33.4","0","88","0","0","2.7","327"
"02/11/2024 05:00","33","0","87","0","0","2.2","327"
"02/11/2024 06:00","32.6","0","85","0","0","1.5","333"
"02/11/2024 07:00","32.4","0","86","0","0","2.2","320"
"02/11/2024 08:00","32.2","0","85","0","0","1.9","343"
"02/11/2024 09:00","32.2","0","86","0","2","2","308"
"02/11/2024 10:00","32.8","0","83","0","5","2.6","358"
"02/11/2024 11:00","32.9","0","82","0","7","2.3","356"
"02/11/2024 12:00","33.5","0","80","0","10","1.8","344"
"02/11/2024 13:00","33.7","0","80","0","11","1.6","336"
"02/11/2024 14:00","33.8","0","79","0","12","1.3","306"
"02/11/2024 15:00","33.4","0","79","0","11","1.4","311"
"02/11/2024 16:00","34.1","0","79","0","11","0.4","207"
"02/11/2024 17:00","32.8","0","80","0","4","2.3","4"
"02/11/2024 18:00","31.7","0","82","0","1","1.2","317"
"02/11/2024 19:00","31.2","0","84","0","0","1.7","290"
"02/11/2024 20:00","30.9","0","86","0","0","1.7","292"
"02/11/2024 21:00","30.8","0","86","0","0","1.1","270"
"02/11/2024 22:00","30.7","0","87","0","0","1.3","248"
"02/11/2024 23:00","30.6","0","86","0","0","2.7","275"
"02/12/2024 00:00","30.1","0","88","0","0","1.6","291"
"02/12/2024 01:00","29.9","0","89","0","0","1.9","270"
"02/12/2024 02:00","29.7","0","90","0","0","1.2","292"
"02/12/2024 03:00","29.5","0","89","0","0","1.9","301"
"02/12/2024 04:00","29.4","0","88","0","0","0.6","270"
"02/12/2024 05:00","29.5","0","89","0","0","0.2","228"
"02/12/2024 06:00","29.6","0","89","0","0","0.1","180"
"02/12/2024 07:00","29.8","0","88","0","0","0","180"
"02/12/2024 08:00","30.2","0","87","0","0","0.1","219"
"02/12/2024 09:00","30.9","0","85","0","2","1","257"
"02/12/2024 10:00","31.3","0","83","0","5","1.6","292"
"02/12/2024 11:00","32.1","0","81","0","8","0.7","270"
"02/12/2024 12:00","32.9","0","79","0","10","0.5","152"
"02/12/2024 13:00","32.7","0","79","0","14","4","32"
"02/12/2024 14:00","33.8","0","77","0","17","3","333"
"02/12/2024 15:00","34.1","0","76","0","20","4","9"
"02/12/2024 16:00","33.5","0","76","0","15","4.6","28"
"02/12/2024 17:00","32.4","0","78","0","7","3.7","19"
"02/12/2024 18:00","29.6","0","82","0","2","2","22"
"02/12/2024 19:00","29.2","0","83","0","0","2.8","67"
"02/12/2024 20:00","28.6","0","85","0","0","2.8","93"
"02/12/2024 21:00","28.2","0","85","0","0","3.7","69"
"02/12/2024 22:00","28.7","0","85","0","0","3.7","90"
"02/12/2024 23:00","28.2","0","85","0","0","3.2","115"
"02/13/2024 00:00","27.3","0","86","0","0","2.8","41"
"02/13/2024 01:00","28.1","0","85","0","0","3","64"
"02/13/2024 02:00","28.1","0","85","0","0","3.2","54"
"02/13/2024 03:00","28.2","0","86","0","0","3.2","29"
"02/13/2024 04:00","28","0","87","0","0","3.4","52"
"02/13/2024 05:00","27.9","0","87","0","0","1.8","22"
"02/13/2024 06:00","29.2","0","86","0","0","4.9","16"
"02/13/2024 07:00","28","0","89","0","0","3.5","17"
"02/13/2024 08:00","27.9","0","90","0","2","0.9","22"
"02/13/2024 09:00","32.5","0","83","0","16","2.4","317"
"02/13/2024 10:00","31.3","0","86","0","8","4","290"
"02/13/2024 11:00","32.7","0","84","0","17","5.5","275"
"02/13/2024 12:00","33.4","0","83","0","22","5.3","301"
"02/13/2024 13:00","33.1","0","82","0","18","9.4","281"
"02/13/2024 14:00","33.3","0","79","0","31","10.2","284"
"02/13/2024 15:00","32.7","0","80","0","19","11.6","279"
"02/13/2024 16:00","31.9","0","83","0","6","13.4","277"
"02/13/2024 17:00","32.1","0","81","0","4","7.9","292"
"02/13/2024 18:00","31.7","0","76","0","0","7.9","293"
"02/13/2024 19:00","30.3","0","82","0","0","5.5","308"
"02/13/2024 20:00","30","0","81","0","0","4.9","311"
"02/13/2024 21:00","29.2","0","80","0","0","4.7","315"
"02/13/2024 22:00","28.7","0","82","0","0","4.4","317"
"02/13/2024 23:00","28.4","0","76","0","0","5.4","317"
"02/14/2024 00:00","27.6","0","68","0","0","4.8","322"
"02/14/2024 01:00","27.3","0","67","0","0","5.2","320"
"02/14/2024 02:00","26.4","0","64","0","0","4.6","328"
"02/14/2024 03:00","26.3","0","63","0","0","3.7","324"
"02/14/2024 04:00","25.9","0","64","0","0","3.3","323"
"02/14/2024 05:00","25.3","0","69","0","0","2.7","317"
"02/14/2024 06:00","23.9","0","73","0","0","0.8","340"
"02/14/2024 07:00","24.5","0","76","0","0","3.5","353"
"02/14/2024 08:00","24.8","0","71","0","1","3.3","348"
"02/14/2024 09:00","25.6","0","68","0","9","4.1","335"
"02/14/2024 10:00","26","0","62","0","17","5.3","357"
"02/14/2024 11:00","27.7","0","61","0","32","3.9","8"
"02/14/2024 12:00","28","0","59","0","33","3.8","342"
"02/14/2024 13:00","28.2","0","62","0","32","4.2","291"
"02/14/2024 14:00","27.5","0","64","0","24","3.6","299"
"02/14/2024 15:00","27","0","68","0","12","7.4","290"
"02/14/2024 16:00","27.2","0","65","0","8","6.4","290"
"02/14/2024 17:00","27.4","0","62","0","7","6.2","282"
"02/14/2024 18:00","27.1","0","62","0","3","4","287"
"02/14/2024 19:00","26.4","0","65","0","0","2.4","263"
"02/14/2024 20:00","26.3","0","67","0","0","2.2","267"
"02/14/2024 21:00","26.7","0","68","0","0","1.7","307"
"02/14/2024 22:00","25.5","0","70","0","0","1.8","270"
"02/14/2024 23:00","23.2","0","75","0","0","3.7","157"
"02/15/2024 00:00","20.7","0","81","0","0","4.6","151"
"02/15/2024 01:00","19.6","0","85","0","0","4.8","157"
"02/15/2024 02:00","20.3","0","83","0","0","4.9","157"
"02/15/2024 03:00","20.2","0","82","0","0","4.8","160"
"02/15/2024 04:00","19.1","0","84","0","0","6.5","167"
"02/15/2024 05:00","20.8","0","82","0","0","6","175"
"02/15/2024 06:00","21.8","0","80","0","0","7","167"
"02/15/2024 07:00","23.4","0","78","0","0","7.7","164"
"02/15/2024 08:00","24.1","0","77","0","1","9.1","184"
"02/15/2024 09:00","26.2","0","74","0","14","11.8","177"
"02/15/2024 10:00","28.3","0","68","0","16","13.4","173"
"02/15/2024 11:00","30","0","58","0","9","14","175"
"02/15/2024 12:00","32.8","0","51","0","21","18","175"
"02/15/2024 13:00","36","0","52","0","20","15.6","176"
"02/15/2024 14:00","37.6","0","63","1","6","8.6","216"
"02/15/2024 15:00","36.1","0.02","90","4","2","6.7","224"
"02/15/2024 16:00","37.9","0.01","93","27","2","11","262"
"02/15/2024 17:00","35.9","0.02","92","43","1","16.9","274"
"02/15/2024 18:00","35.3","0","89","0","0","14.5","274"
"02/15/2024 19:00","34","0","84","0","0","11.9","279"
"02/15/2024 20:00","34","0","86","0","0","11.8","277"
"02/15/2024 21:00","34.1","0","83","0","0","11.6","279"
"02/15/2024 22:00","32","0","80","0","0","10.2","296"
"02/15/2024 23:00","30.9","0","82","0","0","9.4","300"
"02/16/2024 00:00","30.7","0","69","0","0","9.6","303"
"02/16/2024 01:00","29.3","0","65","0","0","8.8","298"
"02/16/2024 02:00","29.1","0","69","0","0","6.6","308"
"02/16/2024 03:00","28.8","0","71","0","0","8.2","296"
"02/16/2024 04:00","27.8","0","73","0","0","6.8","300"
"02/16/2024 05:00","27.7","0","73","0","0","6.1","304"
"02/16/2024 06:00","27.2","0","76","0","0","4.7","308"
"02/16/2024 07:00","26.8","0","70","0","0","4.9","299"
"02/16/2024 08:00","26.5","0","69","0","1","4.7","298"
"02/16/2024 09:00","26.5","0","70","0","4","6.5","290"
"02/16/2024 10:00","26.8","0","68","0","10","5.7","295"
"02/16/2024 11:00","27.4","0","70","0","18","4.9","301"
"02/16/2024 12:00","27.3","0","68","0","18","5.2","291"
"02/16/2024 13:00","27.3","0","67","0","15","5.6","289"
"02/16/2024 14:00","27.3","0","67","0","21","6.2","287"
"02/16/2024 15:00","27.3","0","67","0","21","5.6","292"
"02/16/2024 16:00","26.4","0","67","0","13","6.3","278"
"02/16/2024 17:00","25.6","0","69","0","6","4.6","292"
"02/16/2024 18:00","25.3","0","71","0","1","3.7","279"
"02/16/2024 19:00","25.2","0","72","0","0","2.5","270"
"02/16/2024 20:00","25.1","0","74","0","0","0.6","271"
"02/16/2024 21:00","23.6","0","88","0","0","2.1","292"
"02/16/2024 22:00","23.3","0","91","0","0","1.5","295"
"02/16/2024 23:00","23.1","0","93","0","0","2.9","331"
"02/17/2024 00:00","22.3","0","93","0","0","0.6","341"
"02/17/2024 01:00","22.6","0","93","0","0","1.7","336"
"02/17/2024 02:00","22.5","0","94","0","0","1.2","303"
"02/17/2024 03:00","22","0","93","0","0","0","305"
"02/17/2024 04:00","22.4","0","94","0","0","1.7","262"
"02/17/2024 05:00","23.3","0","88","0","0","4","302"
"02/17/2024 06:00","23.7","0","76","0","0","4.3","294"
"02/17/2024 07:00","22.9","0","85","0","0","5.1","309"
"02/17/2024 08:00","23.5","0","69","0","1","5.1","312"
"02/17/2024 09:00","23.1","0","65","0","4","5.8","312"
"02/17/2024 10:00","23.6","0","68","0","16","5.1","310"
"02/17/2024 11:00","23.1","0","69","0","17","6","310"
"02/17/2024 12:00","22.3","0","77","0","17","4.4","337"
"02/17/2024 13:00","23.9","0","74","0","26","3.9","339"
"02/17/2024 14:00","21.6","0","82","0","13","3.6","298"
"02/17/2024 15:00","21.8","0","83","0","17","5.1","310"
"02/17/2024 16:00","22.3","0","67","0","10","7.4","290"
"02/17/2024 17:00","22.2","0","66","0","5","6.9","282"
"02/17/2024 18:00","21.8","0","70","0","1","6.6","266"
"02/17/2024 19:00","22","0","72","0","0","8.4","268"
"02/17/2024 20:00","20.5","0","82","0","0","5.4","232"
"02/17/2024 21:00","20.4","0","83","0","0","6.1","235"
"02/17/2024 22:00","20.5","0","74","0","0","7","235"
"02/17/2024 23:00","19.6","0","69","0","0","7","237"
"02/18/2024 00:00","18.3","0","72","0","0","7.5","236"
"02/18/2024 01:00","18.1","0","74","0","0","5.9","232"
"02/18/2024 02:00","16.8","0","72","0","0","5.4","231"
"02/18/2024 03:00","16.4","0","68","0","0","7.8","236"
"02/18/2024 04:00","16.1","0","67","0","0","8.5","231"
"02/18/2024 05:00","16.5","0","69","0","0","8.7","228"
"02/18/2024 06:00","16.4","0","71","0","0","7.8","228"
"02/18/2024 07:00","16.6","0","71","0","0","7.1","229"
"02/18/2024 08:00","16.7","0","71","0","1","6.7","226"
"02/18/2024 09:00","17.7","0","73","0","5","6.1","232"
"02/18/2024 10:00","19.3","0","71","0","11","6.1","229"
"02/18/2024 11:00","21.1","0","70","0","17","7.2","236"
"02/18/2024 12:00","21.1","0","72","0","19","7.2","233"
"02/18/2024 13:00","23.8","0","68","0","26","7.3","242"
"02/18/2024 14:00","25.8","0","66","0","22","7.5","255"
"02/18/2024 15:00","25.5","0","75","0","9","9","273"
"02/18/2024 16:00","27.3","0","71","0","5","6.7","252"
"02/18/2024 17:00","28.3","0","69","0","4","8","259"
"02/18/2024 18:00","28.8","0","69","0","1","5.9","256"
"02/18/2024 19:00","28.9","0","71","0","0","5.2","252"
"02/18/2024 20:00","29.1","0","72","0","0","6.4","255"
"02/18/2024 21:00","30","0","72","0","0","8.2","260"
"02/18/2024 22:00","30","0","75","0","0","8.9","274"
"02/18/2024 23:00","29.9","0","82","0","0","9","272"
"02/19/2024 00:00","30.2","0","86","0","0","5.7","290"
"02/19/2024 01:00","29.8","0","72","0","0","5.3","310"
"02/19/2024 02:00","27.8","0","80","0","0","6","354"
"02/19/2024 03:00","26.4","0","81","0","0","3.8","348"
"02/19/2024 04:00","25.1","0","74","0","0","4.8","9"
"02/19/2024 05:00","24.6","0","71","0","0","3","345"
"02/19/2024 06:00","24.1","0","70","0","0","1.6","346"
"02/19/2024 07:00","22.6","0","71","0","0","0","12"
"02/19/2024 08:00","21.9","0","73","0","4","2.7","127"
"02/19/2024 09:00","26.3","0","68","0","18","2.3","44"
"02/19/2024 10:00","29.7","0","57","0","32","3.6","5"
"02/19/2024 11:00","29.6","0","55","0","44","2.6","324"
"02/19/2024 12:00","29.8","0","55","0","52","2.1","309"
"02/19/2024 13:00","30.5","0","54","0","54","2.8","342"
"02/19/2024 14:00","30.4","0","56","0","46","3.3","337"
"02/19/2024 15:00","30.6","0","59","0","37","3.6","351"
"02/19/2024 16:00","30.1","0","59","0","16","4.2","14"
"02/19/2024 17:00","29","0","65","0","9","4.6","35"
"02/19/2024 18:00","26.8","0","70","0","5","2.3","32"
"02/19/2024 19:00","25.6","0","73","0","0","2.6","98"
"02/19/2024 20:00","25.3","0","70","0","0","4.1","114"
"02/19/2024 21:00","25","0","67","0","0","5.3","140"
"02/19/2024 22:00","24.7","0","67","0","0","6.3","140"
"02/19/2024 23:00","24.2","0","68","0","0","6.4","138"
"02/20/2024 00:00","23.9","0","68","0","0","6.8","159"
"02/20/2024 01:00","24","0","68","0","0","6.4","161"
"02/20/2024 02:00","24.1","0","68","0","0","6.8","160"
"02/20/2024 03:00","23.5","0","69","0","0","5.8","171"
"02/20/2024 04:00","22.7","0","70","0","0","5.3","164"
"02/20/2024 05:00","22.6","0","71","0","0","5.9","167"
"02/20/2024 06:00","23.3","0","70","0","0","6.3","173"
"02/20/2024 07:00","21.8","0","73","0","0","6.2","175"
"02/20/2024 08:00","24.8","0","69","0","4","6.5","171"
"02/20/2024 09:00","29.6","0","62","0","18","6.5","175"
"02/20/2024 10:00","33.7","0","57","0","32","4.4","183"
"02/20/2024 11:00","37.3","0","54","0","44","4.2","202"
"02/20/2024 12:00","39.7","0","52","0","51","4.4","203"
"02/20/2024 13:00","41.8","0","46","0","54","5.5","241"
"02/20/2024 14:00","39.1","0","56","0","46","6.8","24"
"02/20/2024 15:00","39","0","57","0","37","6","18"
"02/20/2024 16:00","38.8","0","58","0","16","7.4","23"
"02/20/2024 17:00","37.3","0","59","0","8","5.2","47"
"02/20/2024 18:00","35.6","0","61","0","5","2.3","87"
"02/20/2024 19:00","31.6","0","69","0","0","2.5","90"
"02/20/2024 20:00","29.2","0","75","0","0","1.2","135"
"02/20/2024 21:00","30.6","0","68","0","0","4.7","159"
"02/20/2024 22:00","32.6","0","61","0","0","4.4","185"
"02/20/2024 23:00","36.9","0","55","0","0","9.6","178"
"02/21/2024 00:00","35.8","0","59","0","0","10","173"
"02/21/2024 01:00","34.9","0","62","0","0","10.2","175"
"02/21/2024 02:00","34.7","0","64","0","0","12.3","171"
"02/21/2024 03:00","34.5","0.01","65","0","0","12.2","173"
"02/21/2024 04:00","34","0","67","0","0","11.9","174"
"02/21/2024 05:00","33.6","0","69","0","0","12","173"
"02/21/2024 06:00","33.6","0","69","0","0","12.4","173"
"02/21/2024 07:00","33.4","0","69","0","0","14.1","168"
"02/21/2024 08:00","33.8","0","69","0","4","14","169"
"02/21/2024 09:00","36.6","0","64","0","18","12.7","173"
"02/21/2024 10:00","40.8","0","56","0","31","12.5","180"
"02/21/2024 11:00","45.7","0","49","0","43","8.4","183"
"02/21/2024 12:00","49.5","0","43","0","47","7.7","197"
"02/21/2024 13:00","51.7","0","40","0","38","6.1","212"
"02/21/2024 14:00","52.8","0","39","0","36","6.9","204"
"02/21/2024 15:00","52.9","0","37","0","24","5.1","222"
"02/21/2024 16:00","54.5","0","36","0","17","5.8","230"
"02/21/2024 17:00","53.2","0","38","0","7","4","215"
"02/21/2024 18:00","51.7","0","40","0","3","3.4","199"
"02/21/2024 19:00","49.1","0","43","0","0","6.1","191"
"02/21/2024 20:00","48.5","0","42","0","0","7","187"
"02/21/2024 21:00","48.4","0","42","0","0","9.1","181"
"02/21/2024 22:00","44.6","0","55","0","0","12.6","176"
"02/21/2024 23:00","43.9","0","57","0","0","14","176"
"02/22/2024 00:00","43.6","0","57","0","0","12.9","179"
"02/22/2024 01:00","43.9","0","57","0","0","13.8","178"
"02/22/2024 02:00","44.1","0","57","0","0","11.4","187"
"02/22/2024 03:00","45.2","0","58","0","0","11.5","185"
"02/22/2024 04:00","46","0","58","0","0","13.8","186"
"02/22/2024 05:00","44.8","0","67","0","0","11.6","186"
"02/22/2024 06:00","43.8","0","80","0","0","11.7","188"
"02/22/2024 07:00","43","0","87","0","0","11.6","182"
"02/22/2024 08:00","42.4","0.01","92","17","1","8.4","191"
"02/22/2024 09:00","41.8","0.09","94","60","1","10.8","176"
"02/22/2024 10:00","41.7","0.06","95","60","3","9.9","179"
"02/22/2024 11:00","41.8","0.05","95","60","4","10.2","177"
"02/22/2024 12:00","42.1","0.02","93","60","11","10.2","182"
"02/22/2024 13:00","41.6","0.05","93","55","6","7.7","180"
"02/22/2024 14:00","42.2","0.05","95","60","8","5.9","184"
"02/22/2024 15:00","42.5","0.03","96","60","4","3.8","172"
"02/22/2024 16:00","42.3","0.03","96","60","4","3","180"
"02/22/2024 17:00","42.6","0","96","60","4","4","169"
"02/22/2024 18:00","42.4","0","96","60","1","3.4","170"
"02/22/2024 19:00","42.1","0","97","60","0","4","174"
"02/22/2024 20:00","41.8","0","98","60","0","4.1","163"
"02/22/2024 21:00","41.6","0","99","60","0","4.5","173"
"02/22/2024 22:00","41.2","0","99","60","0","0.8","157"
"02/22/2024 23:00","41.2","0","98","60","0","0.8","247"
"02/23/2024 00:00","41","0","98","60","0","0.3","247"
"02/23/2024 01:00","40.3","0","99","60","0","0","247"
"02/23/2024 02:00","40.4","0","99","60","0","1.6","180"
"02/23/2024 03:00","39.8","0","99","60","0","1.9","292"
"02/23/2024 04:00","37.4","0","99","60","0","3","290"
"02/23/2024 05:00","37.3","0.01","99","60","0","0.1","247"
"02/23/2024 06:00","37.5","0","99","60","0","1.9","229"
"02/23/2024 07:00","36.8","0","99","60","0","2","212"
"02/23/2024 08:00","36","0","100","60","2","6.5","173"
"02/23/2024 09:00","37.5","0","99","60","16","7.5","176"
"02/23/2024 10:00","39.7","0","99","60","21","4.2","199"
"02/23/2024 11:00","43.6","0","95","47","43","2.6","230"
"02/23/2024 12:00","45.6","0","84","0","49","3.7","318"
"02/23/2024 13:00","41.7","0","91","0","31","4.8","300"
"02/23/2024 14:00","38.2","0","95","0","13","5.4","276"
"02/23/2024 15:00","40.5","0","93","0","20","4.4","275"
"02/23/2024 16:00","37.5","0","95","0","14","2.9","253"
"02/23/2024 17:00","37.6","0","88","0","8","3.6","289"
"02/23/2024 18:00","35.2","0","94","0","2","2.9","267"
"02/23/2024 19:00","35.3","0","95","0","0","0.9","296"
"02/23/2024 20:00","35.5","0","93","0","0","1.8","341"
"02/23/2024 21:00","33.9","0","87","0","0","7.3","360"
"02/23/2024 22:00","31.5","0","86","0","0","6.7","5"
"02/23/2024 23:00","30.1","0","85","0","0","6.6","24"
"02/24/2024 00:00","29.1","0","81","0","0","7.6","8"
"02/24/2024 01:00","27.2","0","77","0","0","7.4","356"
"02/24/2024 02:00","24.2","0","80","0","0","8.7","18"
"02/24/2024 03:00","22.7","0","78","0","0","8.2","26"
"02/24/2024 04:00","21.6","0","77","0","0","9.3","22"
"02/24/2024 05:00","20.1","0","78","0","0","9.6","20"
"02/24/2024 06:00","18.8","0","81","0","0","8.7","22"
"02/24/2024 07:00","18.5","0","83","0","0","10.9","19"
"02/24/2024 08:00","18.3","0","84","0","1","12","18"
"02/24/2024 09:00","17.6","0","87","0","6","11.5","21"
"02/24/2024 10:00","18","0","86","0","13","10.1","25"
"02/24/2024 11:00","18.7","0","83","0","22","10","19"
"02/24/2024 12:00","19.2","0","79","0","34","8","32"
"02/24/2024 13:00","21","0","73","0","50","8.7","19"
"02/24/2024 14:00","20.9","0","72","0","46","8.4","15"
"02/24/2024 15:00","20.7","0","71","0","29","7.2","15"
"02/24/2024 16:00","21.3","0","70","0","19","5.8","8"
"02/24/2024 17:00","20.8","0","69","0","8","3.2","70"
"02/24/2024 18:00","21","0","63","0","6","0.5","7"
"02/24/2024 19:00","17.7","0","72","0","0","0.4","329"
"02/24/2024 20:00","17.7","0","74","0","0","0.6","292"
"02/24/2024 21:00","17.1","0","77","0","0","2.6","200"
"02/24/2024 22:00","17.6","0","75","0","0","4.9","181"
"02/24/2024 23:00","17.6","0","73","0","0","6.8","173"
"02/25/2024 00:00","17.3","0","74","0","0","6","174"
"02/25/2024 01:00","17.1","0","73","0","0","6.8","175"
"02/25/2024 02:00","16.8","0","74","0","0","6.5","178"
"02/25/2024 03:00","17.4","0","72","0","0","9","178"
"02/25/2024 04:00","17.8","0","70","0","0","8.9","179"
"02/25/2024 05:00","17.7","0","68","0","0","7.9","185"
